spec,target_reached,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ibias_ma,output_pm_deg,output_ugbw_mhz,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass
441,Yes,227.0,3.3802830802970076,75.0,5.755077359188387,244.72416000000004,47.77353692988298,4.615284288201127,80.64,3.5738380894748145,0.4085900000000002,Yes,Yes,Yes,Yes,Yes
442,Yes,390.0,17.842706045105587,75.0,5.216492229137259,414.76500000000004,52.356042025304944,4.246746323740643,80.316,22.471817701447787,0.5797200000000005,Yes,Yes,Yes,Yes,Yes
443,Yes,341.0,21.4670256950938,75.0,5.757705511954392,419.06172,52.445559823593804,4.7573041792523165,79.992,26.653888443542364,0.71085,Yes,Yes,Yes,Yes,Yes
444,Yes,239.0,16.621999957151328,75.0,9.829272164707659,290.22726,49.25476403464415,8.240861782890901,79.668,20.342003547561795,0.66198,Yes,Yes,Yes,Yes,Yes
445,Yes,269.0,19.455105522513726,75.0,1.5597317747085575,322.73544,50.17693316933208,1.3266298609783636,79.344,23.462468158041105,0.6131099999999999,Yes,Yes,Yes,Yes,Yes
446,Yes,272.0,18.30015799978238,75.0,9.497622682870691,322.36896,50.167064363052056,8.193599088512546,79.02,21.743515729021432,0.5642400000000001,Yes,Yes,Yes,Yes,Yes
447,Yes,354.0,6.160553591859926,75.0,4.54549338826166,414.3924,52.348235636078996,3.976624890720713,78.696,7.209942290697346,0.5153700000000001,Yes,Yes,Yes,Yes,Yes
448,Yes,253.0,11.837317983166756,75.0,9.495708681980096,292.47306000000003,49.32171737881386,8.422693600916345,78.372,13.642745721959349,0.46650000000000014,Yes,Yes,Yes,Yes,Yes
449,Yes,383.0,6.4838457847500255,75.0,1.7549313956829327,437.17152,52.81303723253765,1.577946564428309,78.048,7.357219811955854,0.41762999999999995,Yes,Yes,Yes,Yes,Yes
450,Yes,287.0,9.134358852044207,75.0,2.197712580142625,323.40882,50.19503719607663,2.002775474283974,77.724,10.201982714671134,0.3687600000000002,Yes,Yes,Yes,Yes,Yes
451,Yes,252.0,11.883973669778737,75.0,2.00798823199601,280.29456,48.95229337975742,1.5530784980373142,77.4,13.06120010150702,0.46989,Yes,Yes,Yes,Yes,Yes
452,Yes,375.0,10.983751606275886,75.0,0.5224914162711161,411.63750000000005,52.29029863867978,0.4104692566225888,77.076,11.87607158676974,0.42102,Yes,Yes,Yes,Yes,Yes
453,Yes,362.0,3.2820601426151406,75.0,0.875848369180942,392.08944,51.86770291529835,0.6987080365140965,80.752,3.4902083968597926,0.4254833333333332,Yes,Yes,Yes,Yes,Yes
454,Yes,267.0,11.242336150262993,75.0,6.862942146587321,285.30018,49.10604091319635,5.558296844521072,80.428,14.228300631772845,0.5966133333333333,Yes,Yes,Yes,Yes,Yes
455,Yes,329.0,16.962588713447413,75.0,2.099000871725121,346.75284,50.80040053499456,1.725483666601636,80.104,21.165578944865416,0.5477433333333334,Yes,Yes,Yes,Yes,Yes
456,Yes,325.0,9.983224562452884,75.0,8.243383925479199,396.29850000000005,51.960448570430664,6.876630870634747,79.78,12.27896688283455,0.6788733333333337,Yes,Yes,Yes,Yes,Yes
457,Yes,264.0,4.663334194449371,75.0,1.5639946822648523,318.0672,50.05037771452913,1.3236868993348578,79.456,5.65261391045986,0.6300033333333332,Yes,Yes,Yes,Yes,Yes
458,Yes,213.0,23.151640857625225,75.0,5.990971780963801,253.51686,48.08013694293186,5.143249273957424,79.132,27.65046770907896,0.5811333333333334,Yes,Yes,Yes,Yes,Yes
459,Yes,223.0,2.6111993952795465,75.0,3.265519938744339,262.16772000000003,48.37158434289346,2.8431249346677587,78.808,3.0720760885463863,0.5322633333333335,Yes,Yes,Yes,Yes,Yes
460,Yes,362.0,20.96252532339651,75.0,7.298319790887252,420.30372,52.471264677021566,6.442956711395266,78.484,24.288858841713065,0.4833933333333332,Yes,Yes,Yes,Yes,Yes
461,Yes,308.0,3.2375224408882577,75.0,8.092702330376344,353.11584,50.95834398990809,7.242563950570309,78.16,3.6935598519117776,0.4345233333333332,Yes,Yes,Yes,Yes,Yes
462,Yes,270.0,3.317546381578855,75.0,0.9615716646774232,305.61300000000006,49.7034364815929,0.8722416570288906,77.836,3.7257372883683173,0.38565333333333357,Yes,Yes,Yes,Yes,Yes
463,Yes,211.0,18.731103963729176,75.0,5.60800561930101,235.75452,47.449200559872594,5.155159165542453,77.512,20.701990722792765,0.33678333333333377,Yes,Yes,Yes,Yes,Yes
464,Yes,200.0,20.482462846657416,75.0,5.565336496596451,220.548,46.87006247621262,4.348753938440467,77.188,22.272630099455277,0.4379133333333335,Yes,Yes,Yes,Yes,Yes
465,Yes,285.0,14.352897654768402,75.0,8.580579388397844,310.1256,49.83075235021229,6.8091187736631085,80.864,15.351572273587186,0.44237666666666675,Yes,Yes,Yes,Yes,Yes
466,Yes,397.0,15.075161985747448,75.0,5.244912957666487,426.21126,52.59249838157913,4.225826369991889,80.54,15.855452370129736,0.3935066666666666,Yes,Yes,Yes,Yes,Yes
467,Yes,233.0,14.47807393580974,75.0,9.179902916754155,246.74699999999999,47.84503762267008,7.507783600467387,80.216,18.154636031069263,0.5646366666666663,Yes,Yes,Yes,Yes,Yes
468,Yes,363.0,8.911503553988922,75.0,0.2224015935275793,444.46446000000003,52.95674079800472,0.18459332262789083,79.892,11.015687773156788,0.6957666666666669,Yes,Yes,Yes,Yes,Yes
469,Yes,267.0,3.933550848509423,75.0,7.034080003710638,323.02728,50.184784010286634,5.923750475124915,79.568,4.79224499873903,0.6468966666666667,Yes,Yes,Yes,Yes,Yes
470,Yes,241.0,9.486353911210424,75.0,5.917003268550067,288.05766,49.1895885686159,5.054895892322323,79.244,11.388178143329888,0.5980266666666665,Yes,Yes,Yes,Yes,Yes
471,Yes,389.0,16.968172480069974,75.0,7.838688043162069,459.28452,53.24163615887558,6.791831254997775,78.92,20.067578865279554,0.5491566666666665,Yes,Yes,Yes,Yes,Yes
472,Yes,313.0,19.006822006035478,75.0,1.213936541996745,364.98930000000007,51.24560265794755,1.06656464579834,78.596,22.139906545510367,0.5002866666666671,Yes,Yes,Yes,Yes,Yes
473,Yes,341.0,21.83421157285756,75.0,1.5814589639542806,392.66832000000005,51.88051728671831,1.4086845721422756,78.272,25.044277358299077,0.4514166666666668,Yes,Yes,Yes,Yes,Yes
474,Yes,380.0,18.305456289907585,75.0,5.709279877845555,432.03720000000004,52.710422855704344,5.1549088017067515,77.948,20.670521242563645,0.40254666666666666,Yes,Yes,Yes,Yes,Yes
475,Yes,309.0,24.24156700747539,75.0,5.868503160088778,346.80924,50.80181319635767,5.369973816639236,77.624,26.941592740767998,0.35367666666666664,Yes,Yes,Yes,Yes,Yes
476,Yes,343.0,15.409842189392249,75.0,9.651833480615428,379.96854,51.59495280233598,7.5014049811343115,77.3,16.851587024631787,0.4548066666666665,Yes,Yes,Yes,Yes,Yes
477,Yes,202.0,9.439508456635576,75.0,1.092019578492558,220.82639999999998,46.88101984934494,0.8619856542831006,80.976,10.154456827141157,0.4592700000000002,Yes,Yes,Yes,Yes,Yes
478,Yes,228.0,14.870044441356518,75.0,1.14578471981413,245.92536000000004,47.81606631614651,0.9183464529310252,80.652,15.731317415399886,0.4104000000000001,Yes,Yes,Yes,Yes,Yes
479,Yes,219.0,6.105731336128146,75.0,7.8174924999460975,233.02476000000001,47.348041387049626,6.360702772581143,80.328,7.6938320566550775,0.5815300000000001,Yes,Yes,Yes,Yes,Yes
480,Yes,376.0,16.76167127171565,75.0,7.878881740065808,462.27696,53.29804497262435,6.506380540946345,80.004,20.82268898742692,0.7126600000000002,Yes,Yes,Yes,Yes,Yes
481,Yes,238.0,6.381876858581574,75.0,8.688005150875236,289.14144,49.22220679180707,7.280113916175905,79.68,7.814352938258794,0.66379,Yes,Yes,Yes,Yes,Yes
482,Yes,339.0,3.597241166254399,75.0,8.813344267787821,406.90169999999995,52.18979008603483,7.492223962046427,79.356,4.3405750808492085,0.6149199999999999,Yes,Yes,Yes,Yes,Yes
483,Yes,209.0,21.28896204643228,75.0,8.791146270690943,247.81548000000004,47.88256862906565,7.580165871903266,79.032,25.308743860039627,0.5660500000000002,Yes,Yes,Yes,Yes,Yes
484,Yes,294.0,9.821465214768404,75.0,2.7149526386866745,344.31516000000005,50.739122897276786,2.373954587267628,78.708,11.500935766493802,0.5171800000000002,Yes,Yes,Yes,Yes,Yes
485,Yes,349.0,19.302535166484393,75.0,6.582397940064143,403.63944000000004,52.11987189943989,5.835624893763866,78.384,22.259297503286472,0.46831000000000017,Yes,Yes,Yes,Yes,Yes
486,Yes,341.0,14.778400103955105,75.0,5.763030074005763,389.41518,51.80825753955797,5.17923512750898,78.06,16.77880434202647,0.41944000000000004,Yes,Yes,Yes,Yes,Yes
487,Yes,237.0,20.373312907656263,75.0,4.783161498389469,267.1938,48.53652752988546,4.356742650808047,77.736,22.76799210682218,0.3705700000000003,Yes,Yes,Yes,Yes,Yes
488,Yes,310.0,21.283723871880596,75.0,1.8047773087516428,344.97420000000005,50.75573232369065,1.3950928596650198,77.412,23.406136816384528,0.47170000000000023,Yes,Yes,Yes,Yes,Yes
489,Yes,232.0,24.389118451016998,75.0,4.089442188472609,254.79168,48.123704847749465,3.2108255342792695,77.088,26.386587252155287,0.42282999999999976,Yes,Yes,Yes,Yes,Yes
490,Yes,210.0,20.64224462897607,75.0,6.2206204371578036,227.5686,47.14224675485636,4.959700674545917,80.764,21.96499966480086,0.4272933333333335,Yes,Yes,Yes,Yes,Yes
491,Yes,278.0,15.725758732851155,75.0,6.840047345811474,297.20424,49.461100018020296,5.5366763240670975,80.44,19.912899253060104,0.5984233333333334,Yes,Yes,Yes,Yes,Yes
492,Yes,293.0,16.424779931915953,75.0,4.077026992916666,308.9685,49.7982840885923,3.3496853773803332,80.116,20.505352258201153,0.5495533333333333,Yes,Yes,Yes,Yes,Yes
493,Yes,210.0,1.6300919548860016,75.0,4.018348167887216,256.1832,48.17101292296457,3.350297784975966,79.792,2.0060237615218113,0.6806833333333335,Yes,Yes,Yes,Yes,Yes
494,Yes,291.0,23.298022983878475,75.0,8.801680553568834,350.75394,50.900051162683546,7.445341580263878,79.468,28.255842274847815,0.6318133333333333,Yes,Yes,Yes,Yes,Yes
495,Yes,253.0,20.907058959031914,75.0,6.93608616629269,301.26228000000003,49.5788951715783,5.951508734987443,79.144,24.983517314863956,0.5829433333333335,Yes,Yes,Yes,Yes,Yes
496,Yes,374.0,7.418745403698656,75.0,0.5879806576887011,439.89132,52.86690784998079,0.5116607683207077,78.82,8.733050339417911,0.5340733333333334,Yes,Yes,Yes,Yes,Yes
497,Yes,263.0,5.329985727060506,75.0,4.80466009241541,305.50079999999997,49.70024703691553,4.239391832542737,78.496,6.179265652810328,0.48520333333333315,Yes,Yes,Yes,Yes,Yes
498,Yes,370.0,17.864770548774512,75.0,2.7589851139531314,424.39740000000006,52.55545429209258,2.4679121844310763,78.172,20.39299287683708,0.43633333333333335,Yes,Yes,Yes,Yes,Yes
499,Yes,226.0,8.415632531917844,75.0,3.7871628895424725,255.93144000000004,48.16247280487132,3.4336312338036827,77.848,9.456646276116082,0.3874633333333336,Yes,Yes,Yes,Yes,Yes
500,Yes,290.0,9.1557917626542,75.0,3.4448742061266344,324.17940000000004,50.215708282392235,3.165150420589152,77.524,10.125206994484026,0.3385933333333333,Yes,Yes,Yes,Yes,Yes
501,Yes,399.0,1.1465389456878086,75.0,7.957155393065839,440.20872,52.873172822973274,6.214140504214767,77.2,1.2475031652450772,0.4397233333333336,Yes,Yes,Yes,Yes,Yes
502,Yes,343.0,21.876704956874516,75.0,3.178398048694669,373.4241,51.444046859259785,2.5207874924197418,80.876,23.413324713045384,0.4441866666666669,Yes,Yes,Yes,Yes,Yes
503,Yes,304.0,14.591706274273031,75.0,8.444181029252931,326.53247999999996,50.27852773569486,6.799676773805924,80.552,15.356603517170425,0.39531666666666665,Yes,Yes,Yes,Yes,Yes
504,Yes,358.0,10.618824255988374,75.0,8.596524354012384,379.31532000000004,51.580007671725234,7.026799006969724,80.228,13.322376911563014,0.5664466666666665,Yes,Yes,Yes,Yes,Yes
505,Yes,391.0,4.404991699630448,75.0,6.880035068633796,478.95936,53.60597329641158,5.707333091185165,79.904,5.448005634268945,0.6975766666666666,Yes,Yes,Yes,Yes,Yes
506,Yes,239.0,16.196128303732333,75.0,9.72771676258825,289.28082,49.22639279710079,8.18781919907053,79.58,19.742432557117567,0.6487066666666668,Yes,Yes,Yes,Yes,Yes
507,Yes,260.0,1.7357703611417417,75.0,2.3567783946574967,310.908,49.85263794109898,2.0123352322783035,79.256,2.084903211581792,0.5998366666666669,Yes,Yes,Yes,Yes,Yes
508,Yes,241.0,18.906682288136963,75.0,3.074756430423052,284.67402000000004,49.086956685019956,2.662739068746363,78.932,22.372655285198235,0.550966666666667,Yes,Yes,Yes,Yes,Yes
509,Yes,245.0,6.163189120804263,75.0,7.462864052405917,285.82680000000005,49.12205894301361,6.553514067620256,78.608,7.183196920297368,0.5020966666666669,Yes,Yes,Yes,Yes,Yes
510,Yes,305.0,11.075979850348077,75.0,7.762905911919854,351.3783,50.91549874698431,6.911315133382248,78.284,12.71168055464748,0.45322666666666656,Yes,Yes,Yes,Yes,Yes
511,Yes,206.0,9.181503562463988,75.0,3.2765963216666703,234.32088000000002,47.39621979368478,2.956964350488087,77.96,10.373813615085563,0.4043566666666667,Yes,Yes,Yes,Yes,Yes
512,Yes,245.0,9.881274219448093,75.0,7.315114191368596,275.1105,48.79014332397234,6.690403439425718,77.636,10.98837218299506,0.3554866666666668,Yes,Yes,Yes,Yes,Yes
513,Yes,388.0,18.31830322582416,75.0,6.089293411306983,430.02816,52.66993791773942,4.729858657232699,77.312,20.04425375576131,0.45661666666666667,Yes,Yes,Yes,Yes,Yes
514,Yes,285.0,19.644054879201786,75.0,0.9839398179990295,311.7159,49.875179106566435,0.7762301224194345,80.988,21.1448606719728,0.46107999999999977,Yes,Yes,Yes,Yes,Yes
515,Yes,400.0,14.622245358745534,75.0,4.472994320785746,431.66400000000004,52.702916615780936,3.583092100665422,80.664,15.478816491860847,0.4122100000000002,Yes,Yes,Yes,Yes,Yes
516,Yes,305.0,3.038968959452303,75.0,9.14298477364553,324.6969,50.22956284555232,7.435075217928545,80.34,3.831410505319086,0.5833400000000003,Yes,Yes,Yes,Yes,Yes
517,Yes,371.0,2.2626118342125228,75.0,4.130986572320413,389.55,51.811264173699676,3.4095097674646526,80.016,2.812290753216113,0.5344700000000002,Yes,Yes,Yes,Yes,Yes
518,Yes,388.0,4.7778375305716745,75.0,4.896157264105854,471.58295999999996,53.47116208148599,4.100531708688653,79.69200000000001,5.85342431545397,0.6656,Yes,Yes,Yes,Yes,Yes
519,Yes,263.0,15.828116366224734,75.0,5.213364040741107,315.82092000000006,49.988817886443904,4.429534757215682,79.368,19.109284888943122,0.6167300000000002,Yes,Yes,Yes,Yes,Yes
520,Yes,268.0,17.175249054714712,75.0,3.8017110759621273,317.91768,50.0462936103831,3.2763146052641616,79.044,20.42961524560206,0.5678600000000003,Yes,Yes,Yes,Yes,Yes
521,Yes,240.0,7.530468245109255,75.0,0.656437622019425,281.20320000000004,48.980405170087636,0.5736936597638765,78.72,8.82314842406471,0.5189900000000003,Yes,Yes,Yes,Yes,Yes
522,Yes,379.0,16.886528627398267,75.0,7.935754881604218,438.5409,52.84020207107553,7.031872400589498,78.396,19.484352191437214,0.4701199999999998,Yes,Yes,Yes,Yes,Yes
523,Yes,227.0,12.655880917383909,75.0,0.7496079793581261,259.35204,48.27779336795384,0.6733353674584368,78.072,14.377333839766468,0.42124999999999985,Yes,Yes,Yes,Yes,Yes
524,Yes,297.0,11.609060480746699,75.0,7.124737043807457,334.99818,50.50084895159635,6.486360604682309,77.748,12.98125142957096,0.37238000000000016,Yes,Yes,Yes,Yes,Yes
525,Yes,209.0,7.556004264754467,75.0,4.093512896023194,232.69224000000003,47.33563800682839,3.1624433878227185,77.424,8.314475972850522,0.4735100000000004,Yes,Yes,Yes,Yes,Yes
526,Yes,320.0,19.118635448040894,75.0,7.827112653313755,351.6096,50.92121448219336,6.141935299055303,77.1,20.697069990631153,0.42464,Yes,Yes,Yes,Yes,Yes
527,Yes,256.0,3.731620194644842,75.0,5.290433549176102,277.5552,48.866987365128495,4.215681973660977,80.776,3.9732052860461486,0.4291033333333333,Yes,Yes,Yes,Yes,Yes
528,Yes,251.0,11.317927201549368,75.0,5.729855766047439,268.47462,48.57806472697368,4.63545331473238,80.452,14.338908330186927,0.6002333333333332,Yes,Yes,Yes,Yes,Yes
529,Yes,317.0,7.797915281930784,75.0,1.8199998245265931,334.44768,50.48656375361621,1.494492855910012,80.128,9.740375978659744,0.5513633333333335,Yes,Yes,Yes,Yes,Yes
530,Yes,289.0,17.283670114243193,75.0,8.764287505641626,352.71294,50.94842785893007,7.3032807784511675,79.804,21.28103733826536,0.6824933333333334,Yes,Yes,Yes,Yes,Yes
531,Yes,278.0,12.67918608074202,75.0,2.0871950833951614,335.23464,50.506977763817254,1.7646190832564392,79.48,15.385685141537213,0.6336233333333334,Yes,Yes,Yes,Yes,Yes
532,Yes,258.0,17.01118140967239,75.0,0.670512407049191,307.35540000000003,49.75281695493551,0.5750314402853862,79.156,20.339248940660696,0.5847533333333336,Yes,Yes,Yes,Yes,Yes
533,Yes,257.0,2.0900167025062606,75.0,0.42740334062905405,302.41704,49.61212516578158,0.3717340555121198,78.832,2.4616634725459243,0.5358833333333334,Yes,Yes,Yes,Yes,Yes
534,Yes,206.0,10.486321506103094,75.0,0.600536888752189,239.40084,47.58251339816012,0.5296134821905556,78.508,12.164132947079592,0.4870133333333334,Yes,Yes,Yes,Yes,Yes
535,Yes,368.0,15.38379896666681,75.0,3.6677133096447285,422.30208000000005,52.512464409947256,3.2791190844878697,78.184,17.571067503747496,0.43814333333333333,Yes,Yes,Yes,Yes,Yes
536,Yes,249.0,1.184490061597189,75.0,2.0711867467491114,282.11202000000003,49.00843181232827,1.8769094299040447,77.86,1.3317932456574153,0.38927333333333336,Yes,Yes,Yes,Yes,Yes
537,Yes,302.0,8.234064688442482,75.0,3.746684082990231,337.7568,50.57208202717514,3.440767327614078,77.536,9.111321940349145,0.3404033333333335,Yes,Yes,Yes,Yes,Yes
538,Yes,284.0,6.069615501287495,75.0,4.695762791490191,313.48488000000003,49.92433197568416,3.665042858758094,77.212,6.608111788561723,0.44153333333333367,Yes,Yes,Yes,Yes,Yes
539,Yes,271.0,4.293635326175848,75.0,4.029728547413328,295.18404,49.401857447348696,3.194164333107175,80.888,4.598054070801715,0.4459966666666664,Yes,Yes,Yes,Yes,Yes
540,Yes,217.0,7.132468096515023,75.0,9.238428326892414,233.20121999999998,47.35461636238121,7.4350871174830155,80.564,7.511059503078041,0.3971266666666665,Yes,Yes,Yes,Yes,Yes
541,Yes,397.0,8.874936542508188,75.0,6.843626168389437,420.85176000000007,52.48258295466225,5.5909003982657515,80.24,11.140352844348827,0.5682566666666666,Yes,Yes,Yes,Yes,Yes
542,Yes,271.0,1.1855177576634865,75.0,2.495187136437155,332.1105,50.42565212925005,2.0687596548200453,79.916,1.4670070940431048,0.6993866666666666,Yes,Yes,Yes,Yes,Yes
543,Yes,289.0,18.928338962314427,75.0,4.938988716759023,349.95588,50.880265899557614,4.154924257973528,79.592,23.08538076521792,0.6505166666666664,Yes,Yes,Yes,Yes,Yes
544,Yes,364.0,5.216675245020215,75.0,4.51642398281454,435.46776,52.779120147957805,3.8543162269339284,79.268,6.269400309465294,0.6016466666666666,Yes,Yes,Yes,Yes,Yes
545,Yes,330.0,10.12497869716567,75.0,9.609151744974849,389.98080000000004,51.82086451697544,8.31720129286298,78.944,11.98777227787021,0.5527766666666668,Yes,Yes,Yes,Yes,Yes
546,Yes,302.0,17.888110321183927,75.0,4.798364661709327,352.48836000000006,50.94289560264846,4.211524663582276,78.62,20.86039873215185,0.5039066666666671,Yes,Yes,Yes,Yes,Yes
547,Yes,373.0,13.006296317349115,75.0,5.558203834016792,429.9198,52.6677489410805,4.945967681699843,78.296,14.935650313064684,0.45503666666666687,Yes,Yes,Yes,Yes,Yes
548,Yes,337.0,21.00050085807708,75.0,3.5080651381521277,383.51274,51.67559590910542,3.164274754613219,77.972,23.7414862300733,0.40616666666666673,Yes,Yes,Yes,Yes,Yes
549,Yes,284.0,20.348804477602332,75.0,8.3927723255416,319.05696,50.077364457721714,7.672252821393854,77.648,22.642114742228117,0.35729666666666665,Yes,Yes,Yes,Yes,Yes
550,Yes,207.0,2.729811918211788,75.0,2.6607332789504166,229.53402,47.21694125744962,2.065527244449208,77.324,2.9888164730117226,0.45842666666666676,Yes,Yes,Yes,Yes,Yes
551,Yes,229.0,21.682344688542123,75.0,8.325614993420395,250.59012000000004,47.97927888192022,6.564331141562311,77.0,23.353186170241184,0.4095566666666669,Yes,Yes,Yes,Yes,Yes
552,Yes,266.0,2.015254277506993,75.0,0.9948800192936273,287.20020000000005,49.163694760072815,0.7965009434464779,80.676,2.1346379409065075,0.41402000000000044,Yes,Yes,Yes,Yes,Yes
553,Yes,245.0,1.4497968780554968,75.0,0.37175984998792516,260.9544,48.33129247944256,0.30214781807768615,80.352,1.8288027779167648,0.5851500000000002,Yes,Yes,Yes,Yes,Yes
554,Yes,348.0,23.107898428057897,75.0,0.5915453241227805,365.58792,51.25983674101619,0.48796573786888164,80.028,28.736982485132803,0.5362800000000001,Yes,Yes,Yes,Yes,Yes
555,Yes,267.0,21.690640326689593,75.0,8.55283113319691,324.66132,50.2286110012725,7.159147300042474,79.704,26.58795309964957,0.6674099999999998,Yes,Yes,Yes,Yes,Yes
556,Yes,209.0,14.818219857683946,75.0,7.8203183379224255,251.08842,47.996533677112424,6.641014332563724,79.38,17.8998168592879,0.6185399999999999,Yes,Yes,Yes,Yes,Yes
557,Yes,227.0,14.761592341260233,75.0,2.221754014383262,269.40360000000004,48.60806789675854,1.9137078202890225,79.056,17.56836150902745,0.56967,Yes,Yes,Yes,Yes,Yes
558,Yes,352.0,18.02797507765442,75.0,2.2913756624539263,412.62144,52.31103580729325,2.001516641153505,78.732,21.13455574303583,0.5207999999999997,Yes,Yes,Yes,Yes,Yes
559,Yes,311.0,11.024655036243534,75.0,2.328609205105774,360.02604,51.126678271974555,2.0623327425019284,78.408,12.72796423934316,0.4719300000000003,Yes,Yes,Yes,Yes,Yes
560,Yes,288.0,3.7641609439311576,75.0,2.1466367629463035,329.20128,50.34923030333539,1.9272504857731911,78.084,4.278646461747669,0.4230600000000002,Yes,Yes,Yes,Yes,Yes
561,Yes,386.0,1.5005574165939715,75.0,6.55071459527404,435.59328000000005,52.78162342344564,5.960822745969613,77.76,1.6789136711303307,0.3741900000000001,Yes,Yes,Yes,Yes,Yes
562,Yes,280.0,8.794436306692331,75.0,5.181484214205431,311.89200000000005,49.88008470576081,4.000623961788014,77.436,9.683026151120524,0.4753200000000002,Yes,Yes,Yes,Yes,Yes
563,Yes,311.0,20.23173170345085,75.0,8.659836308099376,341.88852,50.677690364316994,6.791476624626936,77.112,21.915416415812036,0.4264500000000001,Yes,Yes,Yes,Yes,Yes
564,Yes,355.0,15.835006319301765,75.0,9.674669721714928,385.0827,51.711080164025475,7.704906966373769,80.788,16.870615732584103,0.4309133333333333,Yes,Yes,Yes,Yes,Yes
565,Yes,330.0,20.968621913720973,75.0,6.85377734220095,353.1528,50.95925307878201,5.541621670036579,80.464,26.579405765394434,0.6020433333333334,Yes,Yes,Yes,Yes,Yes
566,Yes,229.0,23.07447404179323,75.0,4.793562344640514,241.72781999999998,47.66653270837712,3.9340766162464704,80.14,28.83755467847151,0.5531733333333332,Yes,Yes,Yes,Yes,Yes
567,Yes,298.0,3.1151171511492324,75.0,1.4099094987584524,363.858,51.218638560422754,1.1742431260409774,79.816,3.8376374231867856,0.6843033333333333,Yes,Yes,Yes,Yes,Yes
568,Yes,347.0,21.26762463555273,75.0,1.8146864991732334,418.62774,52.43656006198199,1.5334100918013822,79.492,25.82144842251728,0.6354333333333335,Yes,Yes,Yes,Yes,Yes
569,Yes,248.0,6.839595395745608,75.0,8.028561602412095,295.57632,49.413392755127354,6.881681577507528,79.168,8.182207971930472,0.5865633333333335,Yes,Yes,Yes,Yes,Yes
570,Yes,265.0,15.132910919269886,75.0,2.3153233140607568,311.9739,49.88236524189989,2.0127105569130164,78.844,17.83383286014117,0.5376933333333329,Yes,Yes,Yes,Yes,Yes
571,Yes,211.0,13.575101032015159,75.0,6.122604440676772,245.32548,47.79485314502617,5.396769684234542,78.52,15.756076763818713,0.4888233333333331,Yes,Yes,Yes,Yes,Yes
572,Yes,381.0,10.498400724623991,75.0,9.435749183774375,437.4261,52.81809385239562,8.431785470620781,78.196,11.997992284129282,0.4399533333333334,Yes,Yes,Yes,Yes,Yes
573,Yes,311.0,8.446589484060672,75.0,7.156130832236573,352.52472,50.943791526302874,6.481665501298276,77.872,9.502582101357937,0.39108333333333334,Yes,Yes,Yes,Yes,Yes
574,Yes,200.0,9.148318747563135,75.0,7.122745144837567,223.788,46.9967359000122,6.5379677684464035,77.548,10.129018517301903,0.3422133333333333,Yes,Yes,Yes,Yes,Yes
575,Yes,333.0,8.993646939835168,75.0,2.8262477263486923,367.75188,51.311098031610065,2.2046145389382974,77.224,9.797499103317636,0.44334333333333353,Yes,Yes,Yes,Yes,Yes
576,Yes,337.0,5.035184993096478,75.0,8.965281453185579,367.25586,51.29937468395575,7.102295967213617,80.9,5.395502831202462,0.4478066666666666,Yes,Yes,Yes,Yes,Yes
577,Yes,375.0,13.25159882901156,75.0,8.53070311361716,403.20000000000005,52.11041046874938,6.8616710494379625,80.576,13.963739750082642,0.3989366666666667,Yes,Yes,Yes,Yes,Yes
578,Yes,384.0,3.736639356125261,75.0,4.644080387017037,407.27808000000005,52.19782073345488,3.79189163599941,80.252,4.692920100144839,0.5700666666666672,Yes,Yes,Yes,Yes,Yes
579,Yes,389.0,13.238849495751326,75.0,2.2602696353220213,476.92956,53.569084815086924,1.872972433309593,79.928,16.391019560689717,0.7011966666666666,Yes,Yes,Yes,Yes,Yes
580,Yes,388.0,22.742145557921212,75.0,3.0912364036160844,470.04648,53.44281609528673,2.599111568160404,79.604,27.7517853814201,0.6523266666666667,Yes,Yes,Yes,Yes,Yes
581,Yes,371.0,9.385006371337127,75.0,5.254315193449535,444.04247999999995,52.948490390900304,4.481668144252781,79.28,11.285094761278042,0.6034566666666665,Yes,Yes,Yes,Yes,Yes
582,Yes,250.0,18.457098536173703,75.0,6.273700352250115,295.57500000000005,49.413353965146065,5.427378174731576,78.956,21.865017209892816,0.5545866666666668,Yes,Yes,Yes,Yes,Yes
583,Yes,293.0,20.654766436596447,75.0,5.8864228428370495,342.14196000000004,50.684126779169745,5.163864438878803,78.632,24.100394573549465,0.5057166666666666,Yes,Yes,Yes,Yes,Yes
584,Yes,310.0,20.56088813800034,75.0,0.17274096953858234,357.4734,51.064874619915955,0.15363581830761514,78.308,23.62446047056239,0.45684666666666673,Yes,Yes,Yes,Yes,Yes
585,Yes,217.0,6.670452374721383,75.0,9.994350860694937,247.06752,47.85631311832684,9.01040701845952,77.984,7.545482317237334,0.40797666666666654,Yes,Yes,Yes,Yes,Yes
586,Yes,370.0,4.514661238664665,75.0,9.668205999199381,415.8726,52.379206151429294,8.833839821468477,77.66,5.026443236679693,0.3591066666666667,Yes,Yes,Yes,Yes,Yes
587,Yes,284.0,5.734523267775598,75.0,8.409846351332028,315.0696,49.96813003179709,6.524779291680955,77.336,6.282399620778878,0.4602366666666663,Yes,Yes,Yes,Yes,Yes
588,Yes,359.0,15.457575646555979,75.0,5.658425460820548,393.04038,51.888743420246655,4.458839263126593,77.012,16.65893842580631,0.41136666666666655,Yes,Yes,Yes,Yes,Yes
