spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,scalarized_value,preference,evaluation_method,target_reached
755,4.0,322.0,20.914277995667742,75.0,7.801793274310527,490.140189,53.806406,29.296144,86.152,6.616376,1.2235819040584486,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
755,5.0,322.0,20.914277995667742,75.0,7.801793274310527,468.521149,53.414584,35.548095,84.4536,6.273517,1.4766750671246958,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
755,6.0,322.0,20.914277995667742,75.0,7.801793274310527,446.902109,53.004248,33.863076,82.7552,7.54563,1.1432680568957792,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
755,7.0,322.0,20.914277995667742,75.0,7.801793274310527,527.11557,54.438117,32.178058,81.0568,7.202772,1.3331110709540477,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
755,8.0,322.0,20.914277995667742,75.0,7.801793274310527,505.49653,54.074364,30.493039,87.3584,6.859913,1.3133708289348267,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
755,9.0,322.0,20.914277995667742,75.0,7.801793274310527,483.87749,53.694708,28.808021,85.66,6.517055,1.1869638398875049,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
755,10.0,322.0,20.914277995667742,75.0,7.801793274310527,462.258451,53.297697,35.059971,83.9616,6.174196,1.4400569582451168,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
756,1.0,201.0,17.705727725823607,75.0,8.331838323020534,269.648032,48.615945,27.682942,81.5824,7.805432,1.055979997008858,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
756,2.0,201.0,17.705727725823607,75.0,8.331838323020534,319.719168,50.095373,26.256429,87.884,7.43928,1.352489700675644,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
756,3.0,201.0,17.705727725823607,75.0,8.331838323020534,306.224053,49.720786,24.829917,86.1856,7.073128,1.2260827891795367,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
756,4.0,201.0,17.705727725823607,75.0,8.331838323020534,292.728938,49.329313,30.122728,84.4872,6.706977,1.4791757197108988,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
756,5.0,201.0,17.705727725823607,75.0,8.331838323020534,279.233823,48.91936,28.696216,82.7888,8.065515,1.1457688721700958,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
756,6.0,201.0,17.705727725823607,75.0,8.331838323020534,329.304958,50.351965,27.269703,81.0904,7.699363,1.3356119041950905,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
756,7.0,201.0,17.705727725823607,75.0,8.331838323020534,315.809843,49.988513,25.843191,87.392,7.333212,1.3158715393441185,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
756,8.0,201.0,17.705727725823607,75.0,8.331838323020534,302.314728,49.609186,24.416678,85.6936,6.96706,1.1894645713691132,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
756,9.0,201.0,17.705727725823607,75.0,8.331838323020534,288.819614,49.212534,29.70949,83.9952,6.600908,1.44255768337603,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
756,10.0,201.0,17.705727725823607,75.0,8.331838323020534,275.324499,48.796897,28.282977,82.2968,7.959447,1.1091506593347962,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
757,1.0,290.0,4.33102460363647,75.0,9.733885250960029,461.671554,53.286662,6.429528,87.9176,8.699594,1.3549904804049635,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
757,2.0,290.0,4.33102460363647,75.0,9.733885250960029,442.20099,52.912394,6.080586,86.2192,8.271827,1.2285834414277037,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
757,3.0,290.0,4.33102460363647,75.0,9.733885250960029,422.730426,52.52127,7.375269,84.5208,7.844061,1.4816765682257451,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
757,4.0,290.0,4.33102460363647,75.0,9.733885250960029,403.259863,52.1117,7.026328,82.8224,9.431209,1.1482696862251127,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
757,5.0,290.0,4.33102460363647,75.0,9.733885250960029,475.501799,53.543043,6.677386,81.124,9.003443,1.3381125445139523,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
757,6.0,290.0,4.33102460363647,75.0,9.733885250960029,456.031235,53.179892,6.328445,87.4256,8.575677,1.3183723003617047,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
757,7.0,290.0,4.33102460363647,75.0,9.733885250960029,436.560671,52.800892,5.979504,85.7272,8.14791,1.1919654922766916,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
757,8.0,290.0,4.33102460363647,75.0,9.733885250960029,417.090108,52.404598,7.274186,84.0288,7.720144,1.4450583916307622,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
757,9.0,290.0,4.33102460363647,75.0,9.733885250960029,397.619544,51.989354,6.925245,82.3304,9.307292,1.1116515061818542,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
757,10.0,290.0,4.33102460363647,75.0,9.733885250960029,469.86148,53.439397,6.576303,80.632,8.879526,1.3014943644706936,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
758,1.0,276.0,17.932868206937933,75.0,3.6434261818529943,421.219953,52.490179,25.205617,86.2528,3.099341,1.231084104648739,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
758,2.0,276.0,17.932868206937933,75.0,3.6434261818529943,402.689347,52.099403,30.566328,84.5544,2.939226,1.484177325486154,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
758,3.0,276.0,17.932868206937933,75.0,3.6434261818529943,384.158742,51.690214,29.121516,82.856,3.533301,1.15077036278399,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
758,4.0,276.0,17.932868206937933,75.0,3.6434261818529943,452.913137,53.120298,27.676703,81.1576,3.373187,1.3406132840334015,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
758,5.0,276.0,17.932868206937933,75.0,3.6434261818529943,434.382531,52.757447,26.23189,87.4592,3.213072,1.3208731427932214,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
758,6.0,276.0,17.932868206937933,75.0,3.6434261818529943,415.851925,52.378774,24.787078,85.7608,3.052958,1.1944661161829728,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
758,7.0,276.0,17.932868206937933,75.0,3.6434261818529943,397.32132,51.982837,30.147788,84.0624,2.892844,1.4475590104131175,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
758,8.0,276.0,17.932868206937933,75.0,3.6434261818529943,378.790715,51.567986,28.702976,82.364,3.486918,1.1141523221778835,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
758,9.0,276.0,17.932868206937933,75.0,3.6434261818529943,447.545109,53.016736,27.258163,80.6656,3.326804,1.3039952398041066,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
758,10.0,276.0,17.932868206937933,75.0,3.6434261818529943,429.014503,52.649439,25.813351,86.9672,3.16669,1.2842548798605244,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
759,1.0,392.0,11.766435375573918,75.0,4.156586682230062,572.456269,55.154846,20.074482,84.588,3.356817,1.4866779911799632,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
759,2.0,392.0,11.766435375573918,75.0,4.156586682230062,546.137438,54.746039,19.126486,82.8896,4.034565,1.153270987295058,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
759,3.0,392.0,11.766435375573918,75.0,4.156586682230062,643.788607,56.174866,18.17849,81.1912,3.851899,1.3431141173610162,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
759,4.0,392.0,11.766435375573918,75.0,4.156586682230062,617.469776,55.812314,17.230493,87.4928,3.669233,1.323373829106135,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
759,5.0,392.0,11.766435375573918,75.0,4.156586682230062,591.150945,55.433968,16.282497,85.7944,3.486567,1.1969669591720933,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
759,6.0,392.0,11.766435375573918,75.0,4.156586682230062,564.832114,55.038388,19.799863,84.096,3.303902,1.4500598295312728,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
759,7.0,392.0,11.766435375573918,75.0,4.156586682230062,538.513283,54.623928,18.851866,82.3976,3.981649,1.116652981240876,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
759,8.0,392.0,11.766435375573918,75.0,4.156586682230062,636.164452,56.071388,17.90387,80.6992,3.798983,1.3064961113068343,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
759,9.0,392.0,11.766435375573918,75.0,4.156586682230062,609.845621,55.704398,16.955873,87.0008,3.616318,1.2867555824699384,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
759,10.0,392.0,11.766435375573918,75.0,4.156586682230062,583.52679,55.321216,16.007877,85.3024,3.433652,1.1603487125358969,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
760,1.0,299.0,1.1260287593348304,75.0,1.6876986264446114,416.966264,52.402018,1.832168,82.9232,1.639621,1.1557716252631731,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
760,2.0,299.0,1.1260287593348304,75.0,1.6876986264446114,491.450191,53.82959,1.741447,81.2248,1.565454,1.345614843908859,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
760,3.0,299.0,1.1260287593348304,75.0,1.6876986264446114,471.375369,53.467338,1.650725,87.5264,1.491286,1.3258744370117588,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
760,4.0,299.0,1.1260287593348304,75.0,1.6876986264446114,451.300546,53.089317,1.560003,85.828,1.417118,1.19946736010351,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
760,5.0,299.0,1.1260287593348304,75.0,1.6876986264446114,431.225724,52.694093,1.896609,84.1296,1.34295,1.4525603627655326,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
760,6.0,299.0,1.1260287593348304,75.0,1.6876986264446114,411.150901,52.280025,1.805888,82.4312,1.618136,1.119153946212152,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
760,7.0,299.0,1.1260287593348304,75.0,1.6876986264446114,485.634828,53.726197,1.715166,80.7328,1.543968,1.3089968693039034,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
760,8.0,299.0,1.1260287593348304,75.0,1.6876986264446114,465.560006,53.359513,1.624444,87.0344,1.469801,1.289255869883953,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
760,9.0,299.0,1.1260287593348304,75.0,1.6876986264446114,445.485183,52.976665,1.533723,85.336,1.395633,1.1628496810524889,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
760,10.0,299.0,1.1260287593348304,75.0,1.6876986264446114,425.41036,52.576161,1.870329,83.6376,1.321465,1.4159426803700303,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
761,1.0,307.0,2.9014185104973107,75.0,5.526573760911164,407.918383,52.211466,4.49178,81.2584,5.131072,1.0318657518936931,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
761,2.0,307.0,2.9014185104973107,75.0,5.526573760911164,484.395191,53.703996,4.258019,87.56,4.888201,1.3283754109900736,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
761,3.0,307.0,2.9014185104973107,75.0,5.526573760911164,463.78325,53.326301,4.024258,85.8616,4.64533,1.201968406677116,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
761,4.0,307.0,2.9014185104973107,75.0,5.526573760911164,443.171308,52.931433,4.891585,84.1632,4.402458,1.455061468128363,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
761,5.0,307.0,2.9014185104973107,75.0,5.526573760911164,422.559367,52.517755,4.657824,82.4648,5.303588,1.1216544219284428,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
761,6.0,307.0,2.9014185104973107,75.0,5.526573760911164,499.036175,53.962641,4.424063,80.7664,5.060716,1.311497595302091,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
761,7.0,307.0,2.9014185104973107,75.0,5.526573760911164,478.424233,53.596263,4.190302,87.068,4.817845,1.291757254398472,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
761,8.0,307.0,2.9014185104973107,75.0,5.526573760911164,457.812292,53.213749,3.956541,85.3696,4.574973,1.1653504310294491,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
761,9.0,307.0,2.9014185104973107,75.0,5.526573760911164,437.20035,52.81361,4.823868,83.6712,4.332102,1.418443311536761,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
761,10.0,307.0,2.9014185104973107,75.0,5.526573760911164,416.588408,52.394144,4.590107,81.9728,5.233232,1.085036262079512,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
762,1.0,337.0,7.142174282489073,75.0,9.112530611873945,532.177847,54.521136,10.492985,87.5936,8.067867,1.3308761100787454,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
762,2.0,337.0,7.142174282489073,75.0,9.112530611873945,509.551709,54.143765,9.917555,85.8952,7.667407,1.2044690791265562,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
762,3.0,337.0,7.142174282489073,75.0,9.112530611873945,486.925571,53.749252,12.052581,84.1968,7.266947,1.4575621685572309,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
762,4.0,337.0,7.142174282489073,75.0,9.112530611873945,464.299433,53.335963,11.477151,82.4984,8.752781,1.1241551196800432,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
762,5.0,337.0,7.142174282489073,75.0,9.112530611873945,548.249545,54.779566,10.901722,80.8,8.35232,1.3139983384802396,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
762,6.0,337.0,7.142174282489073,75.0,9.112530611873945,525.623407,54.413494,10.326292,87.1016,7.95186,1.2942579741947176,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
762,7.0,337.0,7.142174282489073,75.0,9.112530611873945,502.997269,54.031313,9.750862,85.4032,7.5514,1.167850943242528,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
762,8.0,337.0,7.142174282489073,75.0,9.112530611873945,480.371132,53.631538,11.885888,83.7048,7.15094,1.4209440356405618,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
762,9.0,337.0,7.142174282489073,75.0,9.112530611873945,457.744994,53.212472,11.310458,82.0064,8.636774,1.0875369867633744,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
762,10.0,337.0,7.142174282489073,75.0,9.112530611873945,541.695106,54.675098,10.735029,80.308,8.236313,1.2773802055635706,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
763,1.0,391.0,21.039114382777143,75.0,6.913218763008199,591.72029,55.442329,29.248249,85.9288,5.822887,1.2069698252730314,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
763,2.0,391.0,21.039114382777143,75.0,6.913218763008199,565.468599,55.04817,35.537516,84.2304,5.519078,1.460062833706835,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
763,3.0,391.0,21.039114382777143,75.0,6.913218763008199,539.216908,54.63527,33.84244,82.532,6.646305,1.126655926383325,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
763,4.0,391.0,21.039114382777143,75.0,6.913218763008199,636.618967,56.077591,32.147364,80.8336,6.342496,1.3164989779873837,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
763,5.0,391.0,21.039114382777143,75.0,6.913218763008199,610.367275,55.711825,30.452288,87.1352,6.038687,1.2967586937005633,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
763,6.0,391.0,21.039114382777143,75.0,6.913218763008199,584.115584,55.329976,28.757211,85.4368,5.734878,1.1703516977741049,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
763,7.0,391.0,21.039114382777143,75.0,6.913218763008199,557.863893,54.930565,35.046479,83.7384,5.431069,1.4234447537384265,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
763,8.0,391.0,21.039114382777143,75.0,6.913218763008199,531.612202,54.511899,33.351403,82.04,6.558296,1.0900378464149156,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
763,9.0,391.0,21.039114382777143,75.0,6.913218763008199,629.014261,55.97321,31.656327,80.3416,6.254487,1.2798808980189744,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
763,10.0,391.0,21.039114382777143,75.0,6.913218763008199,602.76257,55.602926,29.961251,86.6432,5.950678,1.2601406162896995,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
764,1.0,388.0,14.171301890652051,75.0,4.8585730334593045,561.645326,54.989243,23.959568,84.264,3.883002,1.4625636726274114,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
764,2.0,388.0,14.171301890652051,75.0,4.8585730334593045,535.595055,54.576731,22.817817,82.5656,4.675211,1.1291567964657137,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
764,3.0,388.0,14.171301890652051,75.0,4.8585730334593045,632.249783,56.017774,21.676066,80.8672,4.461696,1.31899979054407,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
764,4.0,388.0,14.171301890652051,75.0,4.8585730334593045,606.199512,55.652312,20.534314,87.1688,4.248181,1.2992593833012662,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
764,5.0,388.0,14.171301890652051,75.0,4.8585730334593045,580.14924,55.270795,19.392563,85.4704,4.034665,1.1728525832013716,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
764,6.0,388.0,14.171301890652051,75.0,4.8585730334593045,554.098969,54.871747,23.628821,83.772,3.82115,1.4259455750937275,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
764,7.0,388.0,14.171301890652051,75.0,4.8585730334593045,528.048697,54.45348,22.487069,82.0736,4.613359,1.0925386257895628,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
764,8.0,388.0,14.171301890652051,75.0,4.8585730334593045,624.703426,55.913478,21.345318,80.3752,4.399844,1.2823816224452391,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
764,9.0,388.0,14.171301890652051,75.0,4.8585730334593045,598.653154,55.543505,20.203567,86.6768,4.186329,1.2626412831902625,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
764,10.0,388.0,14.171301890652051,75.0,4.8585730334593045,572.602883,55.157071,19.061815,84.9784,3.972813,1.1362344151025408,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
765,1.0,339.0,18.45363484779836,75.0,2.4216021331184074,485.462662,53.723117,27.604194,79.3516,3.220336,0.6560952064053114,,"[1.0, 0.0, 0.0, 0.0]",strict,No
765,2.0,339.0,18.45363484779836,75.0,2.4216021331184074,552.854082,54.85221,28.255627,80.9008,2.225897,1.32150036095963,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
765,3.0,339.0,18.45363484779836,75.0,2.4216021331184074,530.093664,54.487052,26.768857,87.2024,2.119477,1.301760063676984,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
765,4.0,339.0,18.45363484779836,75.0,2.4216021331184074,507.333247,54.105866,25.282088,85.504,2.013057,1.1753531568673905,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
765,5.0,339.0,18.45363484779836,75.0,2.4216021331184074,484.572829,53.707181,30.798473,83.8056,1.906637,1.4284462240913691,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
765,6.0,339.0,18.45363484779836,75.0,2.4216021331184074,461.812411,53.289312,29.311703,82.1072,2.301488,1.0950395250722458,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
765,7.0,339.0,18.45363484779836,75.0,2.4216021331184074,546.260744,54.748,27.824933,80.4088,2.195069,1.2848821511230344,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
765,8.0,339.0,18.45363484779836,75.0,2.4216021331184074,523.500326,54.378339,26.338163,86.7104,2.088649,1.265141853840389,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
765,9.0,339.0,18.45363484779836,75.0,2.4216021331184074,500.739909,53.992244,24.851394,85.012,1.982229,1.138734947030795,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
765,10.0,339.0,18.45363484779836,75.0,2.4216021331184074,477.979491,53.588185,30.367779,83.3136,2.37708,1.184828279184962,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
766,1.0,354.0,13.666516141281384,75.0,0.2262190725592369,577.786853,55.235353,20.947524,80.9344,0.208134,1.3239990757154558,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
766,2.0,354.0,13.666516141281384,75.0,0.2262190725592369,554.019337,54.870498,19.846442,87.236,0.198192,1.304261219375781,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
766,3.0,354.0,13.666516141281384,75.0,0.2262190725592369,530.251821,54.489643,18.74536,85.5376,0.188251,1.1778522758756735,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
766,4.0,354.0,13.666516141281384,75.0,0.2262190725592369,506.484305,54.09132,22.830722,83.8392,0.178309,1.4309478351422178,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
766,5.0,354.0,13.666516141281384,75.0,0.2262190725592369,482.71679,53.673848,21.72964,82.1408,0.215195,1.097540432886157,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
766,6.0,354.0,13.666516141281384,75.0,0.2262190725592369,570.901774,55.131228,20.628558,80.4424,0.205254,1.28738148938605,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
766,7.0,354.0,13.666516141281384,75.0,0.2262190725592369,547.134258,54.761878,19.527476,86.744,0.195312,1.267643633046375,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
766,8.0,354.0,13.666516141281384,75.0,0.2262190725592369,523.366742,54.376122,18.426394,85.0456,0.185371,1.141234689546267,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
766,9.0,354.0,13.666516141281384,75.0,0.2262190725592369,499.599227,53.972435,22.511755,83.3472,0.222257,1.1873272963915549,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
766,10.0,354.0,13.666516141281384,75.0,0.2262190725592369,475.831711,53.549068,21.410673,81.6488,0.212315,1.060922773385213,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
767,1.0,256.0,3.668484647781722,75.0,0.981128111318591,400.986784,52.062601,5.333201,87.2696,0.860426,1.306761650822712,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
767,2.0,256.0,3.668484647781722,75.0,0.981128111318591,383.798976,51.682076,5.037639,85.5712,0.817309,1.18035492154538,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
767,3.0,256.0,3.668484647781722,75.0,0.981128111318591,366.611168,51.284114,6.134267,83.8728,0.774192,1.4334482130305273,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
767,4.0,256.0,3.668484647781722,75.0,0.981128111318591,349.42336,50.867039,5.838705,82.1744,0.934169,1.1000409935449886,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
767,5.0,256.0,3.668484647781722,75.0,0.981128111318591,413.195552,52.323113,5.543143,80.476,0.891053,1.2898832450327693,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
767,6.0,256.0,3.668484647781722,75.0,0.981128111318591,396.007744,51.954074,5.247581,86.7776,0.847936,1.2701431824221037,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
767,7.0,256.0,3.668484647781722,75.0,0.981128111318591,378.819936,51.568657,4.95202,85.0792,0.804819,1.1437367257368898,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
767,8.0,256.0,3.668484647781722,75.0,0.981128111318591,361.632128,51.16534,6.048648,83.3808,0.761702,1.3968300172220367,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
767,9.0,256.0,3.668484647781722,75.0,0.981128111318591,344.44432,50.742381,5.753086,81.6824,0.921679,1.0634227977364985,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
767,10.0,256.0,3.668484647781722,75.0,0.981128111318591,408.216512,52.217811,5.457524,87.984,0.878562,1.359932735125833,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
768,1.0,324.0,7.914437872941533,75.0,1.1932660823225851,486.175932,53.735869,10.880885,85.6048,0.995064,1.1828554575026036,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
768,2.0,324.0,7.914437872941533,75.0,1.1932660823225851,464.422613,53.338267,13.246765,83.9064,0.942625,1.4359481823124856,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
768,3.0,324.0,7.914437872941533,75.0,1.1932660823225851,442.669293,52.921588,12.609116,82.208,1.137191,1.1025418301421757,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
768,4.0,324.0,7.914437872941533,75.0,1.1932660823225851,523.380973,54.376359,11.971467,80.5096,1.084752,1.2923845736967925,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
768,5.0,324.0,7.914437872941533,75.0,1.1932660823225851,501.627654,54.007629,11.333817,86.8112,1.032313,1.272643860653133,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
768,6.0,324.0,7.914437872941533,75.0,1.1932660823225851,479.874335,53.62255,10.696168,85.1128,0.979873,1.1462374453302235,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
768,7.0,324.0,7.914437872941533,75.0,1.1932660823225851,458.121015,53.219604,13.062048,83.4144,0.927434,1.399330167053686,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
768,8.0,324.0,7.914437872941533,75.0,1.1932660823225851,436.367696,52.797052,12.424399,81.716,1.122,1.0659238179697956,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
768,9.0,324.0,7.914437872941533,75.0,1.1932660823225851,517.079376,54.271144,11.78675,80.0176,1.069561,1.2557665615244118,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
768,10.0,324.0,7.914437872941533,75.0,1.1932660823225851,495.326057,53.897823,11.1491,86.3192,1.017122,1.2360258484807527,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
769,1.0,256.0,8.22762867006928,75.0,5.784112375403323,367.291232,51.300211,13.784081,83.94,4.574208,1.4384492440332926,,"[1.0, 0.0, 0.0, 0.0]",strict,Yes
769,2.0,256.0,8.22762867006928,75.0,5.784112375403323,350.103424,50.883927,13.121199,82.2416,5.51733,1.105042342526541,,"[0.0, 1.0, 0.0, 0.0]",strict,Yes
769,3.0,256.0,8.22762867006928,75.0,5.784112375403323,413.875616,52.337397,12.458316,80.5432,5.263141,1.2948852742319927,,"[0.0, 0.0, 1.0, 0.0]",strict,Yes
769,4.0,256.0,8.22762867006928,75.0,5.784112375403323,396.687808,51.968977,11.795434,86.8448,5.008952,1.2751449941458146,,"[0.0, 0.0, 0.0, 1.0]",strict,Yes
769,5.0,256.0,8.22762867006928,75.0,5.784112375403323,379.5,51.584236,11.132552,85.1464,4.754762,1.1487382202803436,,"[0.5, 0.5, 0.0, 0.0]",strict,Yes
769,6.0,256.0,8.22762867006928,75.0,5.784112375403323,362.312192,51.181659,13.592054,83.448,4.500573,1.4018311422270548,,"[0.5, 0.0, 0.5, 0.0]",strict,Yes
769,7.0,256.0,8.22762867006928,75.0,5.784112375403323,345.124384,50.759513,12.929172,81.7496,5.443695,1.0684242407203035,,"[0.5, 0.0, 0.0, 0.5]",strict,Yes
769,8.0,256.0,8.22762867006928,75.0,5.784112375403323,408.896576,52.232269,12.26629,80.0512,5.189506,1.2582672939674584,,"[0.0, 0.5, 0.5, 0.0]",strict,Yes
769,9.0,256.0,8.22762867006928,75.0,5.784112375403323,391.708768,51.859266,11.603407,86.3528,4.935317,1.2385268923395774,,"[0.0, 0.5, 0.0, 0.5]",strict,Yes
769,10.0,256.0,8.22762867006928,75.0,5.784112375403323,374.52096,51.469523,10.940525,84.6544,4.681128,1.112119945586732,,"[0.0, 0.0, 0.5, 0.5]",strict,Yes
