spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,target_reached
804,10.0,(286.0)328.90,(18.6)21.44,(75.0)75.0,(6.9)7.97,392.768269,51.882728,29.861791,82.3864,6.636363,0.8526888196123572,Yes,Yes,Yes,Yes,Yes,Yes
805,1.0,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,628.632073,55.967931,13.369896,80.0072,4.332122,0.969571249098046,Yes,Yes,Yes,Yes,Yes,Yes
805,2.0,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,602.178962,55.594512,12.646361,86.3088,4.119659,0.9633651191854052,Yes,Yes,Yes,Yes,Yes,Yes
805,3.0,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,575.725851,55.204315,15.330905,84.6104,3.907196,1.1804922756391265,Yes,Yes,Yes,Yes,Yes,Yes
805,4.0,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,549.272741,54.795761,14.607369,82.912,4.695501,0.887619294684013,Yes,Yes,Yes,Yes,Yes,Yes
805,5.0,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,647.42213,56.223751,13.883834,81.2136,4.483038,1.0497464981047058,Yes,Yes,Yes,Yes,Yes,Yes
805,6.0,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,620.969019,55.861399,13.160299,87.5152,4.270575,1.043540368192065,Yes,Yes,Yes,Yes,Yes,Yes
805,7.0,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,594.515908,55.48327,12.436764,85.8168,4.058112,0.9306675716127577,Yes,Yes,Yes,Yes,Yes,Yes
805,8.0,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,568.062798,55.087927,15.121308,84.1184,3.845649,1.1477947302734974,Yes,Yes,Yes,Yes,Yes,Yes
805,9.0,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,541.609687,54.673728,14.397773,82.42,4.633954,0.8549218439400931,Yes,Yes,Yes,Yes,Yes,Yes
805,10.0,(394.0)453.10,(9.0)10.33,(75.0)75.0,(4.8)5.56,639.759076,56.120329,13.674237,80.7216,4.421491,1.0170489505320583,Yes,Yes,Yes,Yes,Yes,Yes
806,1.0,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,454.321271,53.147261,2.909916,86.3424,3.646702,0.9655978266287312,Yes,Yes,Yes,Yes,Yes,Yes
806,2.0,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,434.380728,52.757411,2.74362,84.644,3.458822,0.8527253596253099,Yes,Yes,Yes,Yes,Yes,Yes
806,3.0,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,414.440185,52.349237,3.360633,82.9456,4.155914,0.8898525847231249,Yes,Yes,Yes,Yes,Yes,Yes
806,4.0,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,394.499643,51.920932,3.194336,81.2472,3.968035,0.776979495961692,Yes,Yes,Yes,Yes,Yes,Yes
806,5.0,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,468.48535,53.41392,3.028039,87.5488,3.780155,1.0457732743354964,Yes,Yes,Yes,Yes,Yes,Yes
806,6.0,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,448.544807,53.036117,2.861743,85.8504,3.592276,0.9329006039356753,Yes,Yes,Yes,Yes,Yes,Yes
806,7.0,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,428.604264,52.64113,3.478756,84.152,3.404397,1.1500277443799474,Yes,Yes,Yes,Yes,Yes,Yes
806,8.0,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,408.663721,52.227322,3.312459,82.4536,4.101489,0.8571547373442283,Yes,Yes,Yes,Yes,Yes,Yes
806,9.0,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,482.649428,53.672636,3.146162,80.7552,3.913609,1.019281849051366,Yes,Yes,Yes,Yes,Yes,Yes
806,10.0,(297.0)341.55,(2.1)2.37,(75.0)75.0,(4.3)4.92,462.708885,53.306157,2.979866,87.0568,3.72573,1.0130758453182118,Yes,Yes,Yes,Yes,Yes,Yes
807,1.0,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,396.714088,51.969552,18.770474,84.6776,7.186013,0.8549581717203393,Yes,Yes,Yes,Yes,Yes,Yes
807,2.0,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,378.519182,51.561758,22.986711,82.9792,8.632729,0.8920853326444969,Yes,Yes,Yes,Yes,Yes,Yes
807,3.0,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,360.324276,51.13387,21.850356,81.2808,8.242812,0.7792125002789534,Yes,Yes,Yes,Yes,Yes,Yes
807,4.0,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,427.83312,52.625488,20.714,87.5824,7.852895,1.048006272927717,Yes,Yes,Yes,Yes,Yes,Yes
807,5.0,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,409.638214,52.248009,19.577645,85.884,7.462977,0.9351335385675636,Yes,Yes,Yes,Yes,Yes,Yes
807,6.0,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,391.443308,51.853377,23.793883,84.1856,7.07306,1.1522606944047393,Yes,Yes,Yes,Yes,Yes,Yes
807,7.0,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,373.248402,51.439959,22.657527,82.4872,8.519776,0.8593878671261777,Yes,Yes,Yes,Yes,Yes,Yes
807,8.0,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,440.757246,52.883989,21.521171,80.7888,8.129859,1.0215149731082747,Yes,Yes,Yes,Yes,Yes,Yes
807,9.0,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,422.562339,52.517816,20.384816,87.0904,7.739942,1.0153088042006702,Yes,Yes,Yes,Yes,Yes,Yes
807,10.0,(271.0)311.65,(14.1)16.22,(75.0)75.0,(8.9)10.20,404.367433,52.135523,19.24846,85.392,7.350024,0.9024360081881573,Yes,Yes,Yes,Yes,Yes,Yes
808,1.0,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,548.046576,54.776349,33.482311,83.0128,1.705286,0.894318091426596,Yes,Yes,Yes,Yes,Yes,Yes
808,2.0,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,521.727745,54.348879,31.828719,81.3144,1.628331,0.781445528443769,Yes,Yes,Yes,Yes,Yes,Yes
808,3.0,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,619.378914,55.839128,30.175128,87.616,1.551377,1.0502391779157816,Yes,Yes,Yes,Yes,Yes,Yes
808,4.0,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,593.060083,55.461974,28.521536,85.9176,1.474422,0.9373666149329543,Yes,Yes,Yes,Yes,Yes,Yes
808,5.0,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,566.741252,55.067697,34.656883,84.2192,1.397468,1.154493566069031,Yes,Yes,Yes,Yes,Yes,Yes
808,6.0,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,540.422421,54.654667,33.003291,82.5208,1.682993,0.86162082916736,Yes,Yes,Yes,Yes,Yes,Yes
808,7.0,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,638.07359,56.097415,31.3497,80.8224,1.606039,1.0237478119727061,Yes,Yes,Yes,Yes,Yes,Yes
808,8.0,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,611.754759,55.731547,29.696108,87.124,1.529084,1.0175419156565455,Yes,Yes,Yes,Yes,Yes,Yes
808,9.0,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,585.435928,55.349587,28.042516,85.4256,1.45213,0.9046688560941172,Yes,Yes,Yes,Yes,Yes,Yes
808,10.0,(392.0)450.80,(20.5)23.60,(75.0)75.0,(1.8)2.01,559.117097,54.950055,34.177863,83.7272,1.375175,1.121796303809795,Yes,Yes,Yes,Yes,Yes,Yes
809,1.0,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,409.005777,52.234589,8.075711,81.348,1.3141,0.7836784068090513,Yes,Yes,Yes,Yes,Yes,Yes
809,2.0,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,485.482585,53.723473,7.656586,87.6496,1.252054,1.0524723006314263,Yes,Yes,Yes,Yes,Yes,Yes
809,3.0,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,464.870644,53.346642,7.23746,85.9512,1.190008,0.9395993634642745,Yes,Yes,Yes,Yes,Yes,Yes
809,4.0,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,444.258702,52.952719,8.792547,84.2528,1.127962,1.1567266292016103,Yes,Yes,Yes,Yes,Yes,Yes
809,5.0,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,423.646761,52.540078,8.373422,82.5544,1.358172,0.8638538426723565,Yes,Yes,Yes,Yes,Yes,Yes
809,6.0,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,500.123569,53.981546,7.954297,80.856,1.296126,1.025981069828065,Yes,Yes,Yes,Yes,Yes,Yes
809,7.0,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,479.511627,53.615983,7.535171,87.1576,1.23408,1.0197747964951196,Yes,Yes,Yes,Yes,Yes,Yes
809,8.0,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,458.899686,53.234355,7.116046,85.4592,1.172034,0.9069020264832877,Yes,Yes,Yes,Yes,Yes,Yes
809,9.0,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,438.287744,52.835187,8.671133,83.7608,1.109988,1.1240292922206234,Yes,Yes,Yes,Yes,Yes,Yes
809,10.0,(307.0)353.05,(5.2)5.98,(75.0)75.0,(1.4)1.62,417.675803,52.416786,8.252008,82.0624,1.340198,0.8311565056913699,Yes,Yes,Yes,Yes,Yes,Yes
810,1.0,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,417.834054,52.420077,29.025301,87.6832,6.472478,1.0547053579128267,Yes,Yes,Yes,Yes,Yes,Yes
810,2.0,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,400.109127,52.043569,27.438161,85.9848,6.152047,0.9418324489089485,Yes,Yes,Yes,Yes,Yes,Yes
810,3.0,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,382.3842,51.649999,33.326952,84.2864,5.831615,1.1589596705779701,Yes,Yes,Yes,Yes,Yes,Yes
810,4.0,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,377.989286,51.54959,29.461447,79.3432,9.695058,0.447198523333188,Yes,Yes,Yes,No,No,No
810,5.0,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,430.424346,52.677937,30.152671,80.8896,6.700086,1.028213962510398,Yes,Yes,Yes,Yes,Yes,Yes
810,6.0,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,412.699419,52.312677,28.565531,87.1912,6.379654,1.022007839431061,Yes,Yes,Yes,Yes,Yes,Yes
810,7.0,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,394.974492,51.931381,26.978391,85.4928,6.059223,0.9091349304271827,Yes,Yes,Yes,Yes,Yes,Yes
810,8.0,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,377.249565,51.532575,32.867182,83.7944,5.738791,1.1262621520962046,Yes,Yes,Yes,Yes,Yes,Yes
810,9.0,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,359.524638,51.114573,31.280042,82.096,6.927693,0.8333893971741718,Yes,Yes,Yes,Yes,Yes,Yes
810,10.0,(264.0)303.60,(19.7)22.65,(75.0)75.0,(7.3)8.39,425.289711,52.573698,29.692902,80.3976,6.607262,0.9955164881702934,Yes,Yes,Yes,Yes,Yes,Yes
811,1.0,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,333.716488,50.467553,16.943707,86.0184,8.291904,0.9440654712817076,Yes,Yes,Yes,Yes,Yes,Yes
811,2.0,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,318.945715,50.074335,20.576016,84.32,7.860461,1.16119265733984,Yes,Yes,Yes,Yes,Yes,Yes
811,3.0,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,304.174943,49.662469,19.597041,82.6216,9.461249,0.8683198304144174,Yes,Yes,Yes,Yes,Yes,Yes
811,4.0,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,358.97917,51.101385,18.618065,80.9232,9.029806,1.0304470430151897,Yes,Yes,Yes,Yes,Yes,Yes
811,5.0,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,344.208398,50.736429,17.639089,87.2248,8.598364,1.0242408376625332,Yes,Yes,Yes,Yes,Yes,Yes
811,6.0,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,329.437625,50.355464,16.660113,85.5264,8.166922,0.9113679616906408,Yes,Yes,Yes,Yes,Yes,Yes
811,7.0,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,314.666853,49.95702,20.292422,83.828,7.735479,1.1284951517013426,Yes,Yes,Yes,Yes,Yes,Yes
811,8.0,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,299.89608,49.539416,19.313447,82.1296,9.336266,0.8356224093960154,Yes,Yes,Yes,Yes,Yes,Yes
811,9.0,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,354.700308,50.997231,18.334471,80.4312,8.904824,0.9977495373766925,Yes,Yes,Yes,Yes,Yes,Yes
811,10.0,(220.0)253.00,(12.2)13.97,(75.0)75.0,(9.8)11.29,339.929535,50.627778,17.355495,86.7328,8.473382,0.9915433280714666,Yes,Yes,Yes,Yes,Yes,Yes
812,1.0,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,464.34608,53.336836,29.982742,84.3536,6.780148,1.1634256886774688,Yes,Yes,Yes,Yes,Yes,Yes
812,2.0,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,442.86132,52.925355,28.55755,82.6552,8.159432,0.8705527952165322,Yes,Yes,Yes,Yes,Yes,Yes
812,3.0,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,522.57656,54.362999,27.132358,80.9568,7.787689,1.0326799899202264,Yes,Yes,Yes,Yes,Yes,Yes
812,4.0,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,501.0918,53.998346,25.707165,87.2584,7.415946,1.0264738021330084,Yes,Yes,Yes,Yes,Yes,Yes
812,5.0,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,479.60704,53.617711,24.281973,85.56,7.044203,0.9136009968367024,Yes,Yes,Yes,Yes,Yes,Yes
812,6.0,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,458.12228,53.219628,29.569886,83.8616,6.67246,1.1307281764401638,Yes,Yes,Yes,Yes,Yes,Yes
812,7.0,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,436.63752,52.802421,28.144694,82.1632,8.051744,0.8378552829792275,Yes,Yes,Yes,Yes,Yes,Yes
812,8.0,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,516.35276,54.25893,26.719502,80.4648,7.680001,0.9999824776829211,Yes,Yes,Yes,Yes,Yes,Yes
812,9.0,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,494.868,53.889787,25.294309,86.7664,7.308258,0.9937762898957034,Yes,Yes,Yes,Yes,Yes,Yes
812,10.0,(320.0)368.00,(17.7)20.34,(75.0)75.0,(8.5)9.73,473.38324,53.504258,23.869117,85.068,6.936515,0.8809034845993973,Yes,Yes,Yes,Yes,Yes,Yes
813,1.0,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,282.595055,49.023291,26.117031,82.6888,1.087828,0.8727857706629656,Yes,Yes,Yes,Yes,Yes,Yes
813,2.0,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,333.41352,50.459664,24.814921,80.9904,1.038311,1.0349131816020993,Yes,Yes,Yes,Yes,Yes,Yes
813,3.0,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,319.716986,50.095314,23.512811,87.292,0.988795,1.0287064917307853,Yes,Yes,Yes,Yes,Yes,Yes
813,4.0,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,306.020451,49.715009,22.210701,85.5936,0.939278,0.9158339026699192,Yes,Yes,Yes,Yes,Yes,Yes
813,5.0,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,292.323917,49.317287,27.041941,83.8952,0.889761,1.1329613124167999,Yes,Yes,Yes,Yes,Yes,Yes
813,6.0,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,278.627382,48.900476,25.73983,82.1968,1.073484,0.8400881043215895,Yes,Yes,Yes,Yes,Yes,Yes
813,7.0,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,329.445848,50.355681,24.43772,80.4984,1.023967,1.0022155195232982,Yes,Yes,Yes,Yes,Yes,Yes
813,8.0,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,273.753919,48.747207,17.619442,82.5022,1.077507,0.3833709100215006,Yes,No,Yes,Yes,No,No
813,9.0,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,302.052779,49.601657,21.8335,85.1016,0.924934,0.8831362405911181,Yes,Yes,Yes,Yes,Yes,Yes
813,10.0,(204.0)234.60,(16.2)18.59,(75.0)75.0,(1.1)1.30,288.356244,49.198587,26.66474,83.4032,0.875417,1.1002636460754238,Yes,Yes,Yes,Yes,Yes,Yes
814,1.0,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,639.561926,56.117652,31.471792,81.024,8.413082,1.0371460451640757,Yes,Yes,Yes,Yes,Yes,Yes
814,2.0,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,613.310235,55.753604,29.822089,87.3256,8.012244,1.0309397996201894,Yes,Yes,Yes,Yes,Yes,Yes
814,3.0,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,587.058544,55.373628,28.172386,85.6272,7.611405,0.9180669827447316,Yes,Yes,Yes,Yes,Yes,Yes
814,4.0,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,560.806852,54.976266,34.293304,83.9288,7.210566,1.1351941684752527,Yes,Yes,Yes,Yes,Yes,Yes
814,5.0,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,534.555161,54.559851,32.643601,82.2304,8.697804,0.8423213517785553,Yes,Yes,Yes,Yes,Yes,Yes
814,6.0,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,631.95722,56.013754,30.993898,80.532,8.296966,1.004448439568003,Yes,Yes,Yes,Yes,Yes,Yes
814,7.0,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,605.705529,55.645231,29.344196,86.8336,7.896127,0.9982423318268605,Yes,Yes,Yes,Yes,Yes,Yes
814,8.0,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,579.453838,55.260377,27.694493,85.1352,7.495288,0.8853695149514027,Yes,Yes,Yes,Yes,Yes,Yes
814,9.0,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,553.202147,54.857677,33.815411,83.4368,7.094449,1.1024967029058752,Yes,Yes,Yes,Yes,Yes,Yes
814,10.0,(391.0)449.65,(20.5)23.55,(75.0)75.0,(9.1)10.49,526.950456,54.435396,32.165708,81.7384,8.581688,0.8096237908740835,Yes,Yes,Yes,Yes,Yes,Yes
815,1.0,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,530.625059,54.495755,3.666112,87.3592,4.289622,1.0331728171386567,Yes,Yes,Yes,Yes,Yes,Yes
815,2.0,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,507.931782,54.116108,3.463531,85.6608,4.075232,0.9202998922796028,Yes,Yes,Yes,Yes,Yes,Yes
815,3.0,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,485.238504,53.719105,4.21517,83.9624,3.860842,1.1374270716099353,Yes,Yes,Yes,Yes,Yes,Yes
815,4.0,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,462.545226,53.303084,4.012589,82.264,4.656297,0.8445542459939883,Yes,Yes,Yes,Yes,Yes,Yes
815,5.0,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,546.744448,54.755688,3.810008,80.5656,4.441907,1.0066813185622565,Yes,Yes,Yes,Yes,Yes,Yes
815,6.0,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,524.051171,54.387474,3.607428,86.8672,4.227517,1.000475406202179,Yes,Yes,Yes,Yes,Yes,Yes
815,7.0,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,501.357893,54.002957,3.404847,85.1688,4.013126,0.8876026570155227,Yes,Yes,Yes,Yes,Yes,Yes
815,8.0,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,478.664615,53.600626,4.156486,83.4704,3.798736,1.104729836345855,Yes,Yes,Yes,Yes,Yes,Yes
815,9.0,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,455.971337,53.178751,3.953905,81.772,4.594191,0.8118570107299079,Yes,Yes,Yes,Yes,Yes,Yes
815,10.0,(338.0)388.70,(2.5)2.89,(75.0)75.0,(4.9)5.61,540.17056,54.650618,3.751324,80.0736,4.379801,0.9739840858708543,Yes,Yes,Yes,Yes,Yes,Yes
816,1.0,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,320.370105,50.11304,27.069074,85.6944,4.793653,0.9225329156114328,Yes,Yes,Yes,Yes,Yes,Yes
816,2.0,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,306.069312,49.716396,32.936685,83.996,4.54173,1.1396601397046253,Yes,Yes,Yes,Yes,Yes,Yes
816,3.0,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,291.768518,49.300769,31.355253,82.2976,5.476443,0.8467872881345817,Yes,Yes,Yes,Yes,Yes,Yes
816,4.0,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,344.828975,50.752075,29.773822,80.5992,5.22452,1.00891451933803,Yes,Yes,Yes,Yes,Yes,Yes
816,5.0,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,330.528182,50.38417,28.19239,86.9008,4.972597,1.002708372907147,Yes,Yes,Yes,Yes,Yes,Yes
816,6.0,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,316.227388,49.99999,26.610958,85.2024,4.720674,0.889835555727132,Yes,Yes,Yes,Yes,Yes,Yes
816,7.0,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,301.926595,49.598027,32.478569,83.504,4.468752,1.1069626281309828,Yes,Yes,Yes,Yes,Yes,Yes
816,8.0,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,287.625801,49.176557,30.897137,81.8056,5.403465,0.814089776560939,Yes,Yes,Yes,Yes,Yes,Yes
816,9.0,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,292.435395,49.320599,19.888311,83.4826,5.578909,0.34176981878413315,Yes,No,Yes,Yes,No,No
816,10.0,(213.0)244.95,(19.6)22.57,(75.0)75.0,(5.7)6.59,326.385465,50.274616,27.734274,86.4088,4.899619,0.9700108613335042,Yes,Yes,Yes,Yes,Yes,Yes
817,1.0,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,415.661005,52.374786,20.12874,84.0296,3.519811,1.1418932216148416,Yes,Yes,Yes,Yes,Yes,Yes
817,2.0,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,396.257582,51.959552,19.16319,82.3312,4.243414,0.8490203019077556,Yes,Yes,Yes,Yes,Yes,Yes
817,3.0,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,468.250408,53.409563,18.19764,80.6328,4.048389,1.011147568026082,Yes,Yes,Yes,Yes,Yes,Yes
817,4.0,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,448.846984,53.041966,17.23209,86.9344,3.853365,1.0049413048664828,Yes,Yes,Yes,Yes,Yes,Yes
817,5.0,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,429.44356,52.658122,16.26654,85.236,3.65834,0.8920685709848092,Yes,Yes,Yes,Yes,Yes,Yes
817,6.0,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,410.040136,52.256527,19.849035,83.5376,3.463316,1.1091955982480541,Yes,Yes,Yes,Yes,Yes,Yes
817,7.0,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,390.636712,51.835461,18.883485,81.8392,4.186918,0.8163228714766839,Yes,Yes,Yes,Yes,Yes,Yes
817,8.0,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,462.629538,53.304667,17.917935,80.1408,3.991894,0.9784499416504183,Yes,Yes,Yes,Yes,Yes,Yes
817,9.0,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,443.226114,52.932507,16.952385,86.4424,3.796869,0.9722438744354114,Yes,Yes,Yes,Yes,Yes,Yes
817,10.0,(289.0)332.35,(12.0)13.78,(75.0)75.0,(4.4)5.10,423.82269,52.543684,15.986835,84.744,3.601845,0.8593709446091455,Yes,Yes,Yes,Yes,Yes,Yes
818,1.0,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,352.72267,50.948667,12.873158,82.3648,5.887956,0.8512532815477083,Yes,Yes,Yes,Yes,Yes,Yes
818,2.0,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,416.743972,52.397387,12.225181,80.6664,5.617595,1.0133804521802587,Yes,Yes,Yes,Yes,Yes,Yes
818,3.0,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,399.489024,52.030097,11.577205,86.968,5.347234,1.0071743975990977,Yes,Yes,Yes,Yes,Yes,Yes
818,4.0,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,382.234076,51.646588,10.929228,85.2696,5.076874,0.8943014268871773,Yes,Yes,Yes,Yes,Yes,Yes
818,5.0,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,364.979128,51.245361,13.333426,83.5712,4.806513,1.1114286041947972,Yes,Yes,Yes,Yes,Yes,Yes
818,6.0,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,347.72418,50.824698,12.685449,81.8728,5.809637,0.8185557109803555,Yes,Yes,Yes,Yes,Yes,Yes
818,7.0,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,411.745482,52.292577,12.037473,80.1744,5.539276,0.980682989732528,Yes,Yes,Yes,Yes,Yes,Yes
818,8.0,(257.0)295.55,(8.0)9.25,(75.0)75.0,(6.2)7.07,394.490535,51.920732,11.389496,86.476,5.268915,0.9744768304152676,Yes,Yes,Yes,Yes,Yes,Yes
